구분,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
연립다세대,서울특별시 마포구 도화동,185-19,0185,0019,(185-19),월세,17.34,202209,8,"         1,000",            60,3,2012,새창로4다길 3
연립다세대,서울특별시 마포구 도화동,185-19,0185,0019,(185-19),월세,26.93,202211,8,"        14,650",             3,5,2012,새창로4다길 3
연립다세대,서울특별시 마포구 도화동,185-19,0185,0019,(185-19),월세,17.34,202212,15,"         9,600",            15,2,2012,새창로4다길 3
연립다세대,서울특별시 마포구 도화동,185-19,0185,0019,(185-19),월세,21.21,202212,17,"         3,000",            30,2,2012,새창로4다길 3
연립다세대,서울특별시 마포구 도화동,2-143,0002,0143,(2-143),전세,40.56,202201,12,"        32,000",             0,3,2008,새창로6길 33
연립다세대,서울특별시 마포구 도화동,2-143,0002,0143,(2-143),월세,37.13,202201,22,"         2,000",            60,4,2008,새창로6길 33
연립다세대,서울특별시 마포구 도화동,2-143,0002,0143,(2-143),월세,32.96,202203,29,"         5,000",            68,2,2008,새창로6길 33
연립다세대,서울특별시 마포구 도화동,209-27,0209,0027,(209-27),월세,30.24,202211,1,"        10,000",            30,2,2014,삼개로3길 14-1
연립다세대,서울특별시 마포구 도화동,236,0236,0000,(236-0),월세,47.29,202204,25,"         1,000",            58,2,2002,도화2안길 41
연립다세대,서울특별시 마포구 도화동,236,0236,0000,(236-0),월세,47.29,202206,20,"         1,000",            47,2,2002,도화2안길 41
연립다세대,서울특별시 마포구 도화동,240-9,0240,0009,(240-9),전세,36.53,202206,24,"        15,000",             0,1,1976,도화2길 24-18
연립다세대,서울특별시 마포구 도화동,347-133,0347,0133,(347-133),전세,31.01,202211,12,"        23,000",             0,4,2008,도화2길 61
연립다세대,서울특별시 마포구 도화동,347-133,0347,0133,(347-133),전세,31.01,202211,12,"        23,000",             0,4,2008,도화2길 61
연립다세대,서울특별시 마포구 도화동,347-55,0347,0055,(347-55),전세,55.24,202211,12,"        25,000",             0,4,2002,도화4길 102
연립다세대,서울특별시 마포구 도화동,347-47,0347,0047,Terrastay,전세,29.26,202202,5,"        49,000",             0,3,2021,도화4길 100
연립다세대,서울특별시 마포구 도화동,347-47,0347,0047,Terrastay,전세,22,202202,28,"        30,000",             0,4,2021,도화4길 100
연립다세대,서울특별시 마포구 도화동,347-47,0347,0047,Terrastay,전세,26.05,202203,22,"        42,000",             0,4,2021,도화4길 100
