SAFETY_SORT,SAFETY_GUBUN,SAFETY_CODE,SAFETY_NM,SAFETY_ADDR,SAFETY_EMD,SAFETY_LON,SAFETY_LAT,SAFETY_X,SAFETY_Y
health,약국,약국,비타민약국,"서울특별시 마포구 백범로 90, 1층 (대흥동)",,126.941527,37.54783845,14131066.15,4515746.004
health,약국,약국,사랑의약국,서울특별시 마포구 독막로 10,,126.9145001,37.54850669,14128057.52,4515839.828
health,약국,약국,사랑이가득한약국,서울특별시 마포구 월드컵북로 224,,126.9045142,37.56983794,14126945.9,4518835.302
health,약국,약국,상수약국,"서울특별시 마포구 큰우물로 75, 1층4호 (도화동)",,126.9461666,37.54127508,14131582.62,4514824.513
health,약국,약국,상암올리브약국,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 314호 (상암동)",,126.8889811,37.58010685,14125216.76,4520277.635
health,약국,약국,새봄약국,서울특별시 마포구 월드컵로13길 34 두드림빌딩 1층,,126.9082614,37.55565598,14127363.04,4516843.683
health,약국,약국,샘터약국,"서울특별시 마포구 효창원로97길 10, (공덕동)",,126.9629908,37.5493608,14133455.49,4515959.753
health,약국,약국,서울약국,"서울특별시 마포구 마포대로 156, 공덕푸르지오시티 121호 (공덕동)",,126.9543686,37.54793782,14132495.66,4515759.956
health,약국,약국,선진약국,"서울특별시 마포구 독막로20길 53, 1층 (창전동)",,126.9283557,37.54704912,14129599.93,4515635.179
health,약국,약국,성모약국,서울특별시 마포구 백범로 127,,126.9453766,37.54657566,14131494.68,4515568.703
health,약국,약국,성산연세약국,"서울특별시 마포구 월드컵북로38길 14, 408호 (중동, 오윤빌딩)",,126.9038023,37.5706122,14126866.65,4518944.045
health,약국,약국,성산진약국,"서울특별시 마포구 월드컵북로38길 14, 3층(중동,오윤빌딩)",,126.9037561,37.57053684,14126861.51,4518933.461
health,약국,약국,성산현대약국,서울특별시 마포구 월드컵로 205 (성산동) SH빌 상가 101호,,126.9014994,37.56504612,14126610.29,4518162.329
health,약국,약국,성심약국,서울특별시 마포구 독막로 268,,126.9428878,37.54567706,14131217.63,4515442.538
health,약국,약국,성은약국,"서울특별시 마포구 효창원로 255-1, 1층 (공덕동)",,126.9634658,37.55000968,14133508.36,4516050.86
health,약국,약국,성지약국,"서울특별시 마포구 동교로 181, (동교동)",,126.9215197,37.55680078,14128838.94,4517004.438
health,약국,약국,세계로약국,서울특별시 마포구 월드컵북로 347  (상암동),,126.8932578,37.57631166,14125692.85,4519744.553
health,약국,약국,세명약국,서울특별시 마포구 마포대로 127,,126.9521709,37.54622911,14132251.02,4515520.047
health,약국,약국,셀약국,"서울특별시 마포구 양화로 72, 1층 118호 (서교동)",,126.9167159,37.55080217,14128304.19,4516162.134
health,약국,약국,소나무약국,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 102호 (상암동)",,126.8889811,37.58010685,14125216.76,4520277.635
health,약국,약국,대교약국,"서울특별시 마포구 도화길 10, 1층 (도화동)",,126.9473492,37.53978625,14131714.27,4514615.495
health,약국,약국,소망약국,"서울특별시 마포구 양화로 165, 상진빌딩 지하1층 (동교동)",,126.9236198,37.55720942,14129072.72,4517061.819
health,약국,약국,소담약국,"서울특별시 마포구 성암로 179, 한샘상암 1층 (상암동)",,126.8987633,37.57615127,14126305.72,4519722.025
health,약국,약국,수려한약국,"서울특별시 마포구 월드컵북로 137, 1층 2호 (성산동, 씨에스타워)",,126.9116876,37.5649098,14127744.43,4518143.185
health,약국,약국,수약국,"서울특별시 마포구 월드컵로 151, (망원동)",,126.9051399,37.56120365,14127015.55,4517622.715
health,약국,약국,수정약국,"서울특별시 마포구 마포대로 63-8, 삼창프라자빌딩 1층 104호 (도화동)",,126.9478155,37.54225971,14131766.17,4514962.75
health,약국,약국,신명약국,"서울특별시 마포구 신촌로 170, 이대역푸르지오시티 상가106호 (대흥동)",,126.9443724,37.55634885,14131382.89,4516940.977
health,약국,약국,신영약국,"서울특별시 마포구 백범로 178, A203-1호 (공덕동, 마포신영지웰)",,126.9500847,37.5438924,14132018.78,4515191.973
health,약국,약국,신일약국,서울특별시 마포구 손기정로 54 (아현동) 1층,,126.9624533,37.55608208,14133395.65,4516903.517
health,약국,약국,신촌성은약국,"서울특별시 마포구 서강로 138, 1층(노고산동)",,126.9359541,37.55413534,14130445.77,4516630.157
health,약국,약국,신촌세민약국,"서울특별시 마포구 신촌로 78, 1층 (노고산동)",,126.9344851,37.5557084,14130282.24,4516851.044
health,약국,약국,신촌온누리약국,"서울특별시 마포구 백범로 28, 제2서강빌딩 105호 (신수동)",,126.9370656,37.55261887,14130569.5,4516417.221
health,약국,약국,아름다운약국,"서울특별시 마포구 마포대로24길 56, 1층 (아현동, 보령빌딩)",,126.9620763,37.55149462,14133353.68,4516259.362
health,약국,약국,아이비약국,서울특별시 마포구 만리재로 14 (공덕동) 르네상스타워 지하1층 12호,,126.9527588,37.54401131,14132316.46,4515208.667
health,약국,약국,아카데미약국,"서울특별시 마포구 마포대로 52, 206호 (도화동,고려아카데미텔)",,126.9476611,37.54033781,14131748.99,4514692.929
health,약국,약국,아현종로약국,"서울특별시 마포구 굴레방로9길 2, 1층 (아현동)",,126.9556306,37.55699873,14132636.15,4517032.234
health,약국,약국,안녕약국,"서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티, S-City 오피스텔동 111호 (상암동)",,126.8889847,37.58209264,14125217.17,4520556.575
health,약국,약국,안생약국,"서울특별시 마포구 와우산로 22, (상수동)",,126.9231602,37.54632506,14129021.56,4515533.518
health,약국,약국,애오개약국,"서울특별시 마포구 마포대로 204, 103호 (아현동, 마포에스케이허브)",,126.9565344,37.55202196,14132736.76,4516333.407
health,약국,약국,연남약국,서울특별시 마포구 양화로21길 31  (동교동),,126.9244982,37.55950158,14129170.51,4517383.696
health,약국,약국,연세약국,"서울특별시 마포구 성미산로10길 44, (서교동)",,126.915113,37.55760725,14128125.76,4517117.684
health,약국,약국,연세참사랑약국,서울특별시 마포구 서강로 110 1층 (신수동),,126.933535,37.55232136,14130176.48,4516375.447
health,약국,약국,연세프라자약국,서울특별시 마포구 서강로 97,,126.9323629,37.55192785,14130046.01,4516320.193
health,약국,약국,열린약국,"서울특별시 마포구 신촌로 16, 1층 (동교동)",,126.9280883,37.55801957,14129570.15,4517175.583
health,약국,약국,영진약국,서울특별시 마포구 망원로8길 67,,126.9060414,37.554544,14127115.91,4516687.54
health,약국,약국,예진약국,서울특별시 마포구 월드컵북로 402  (상암동),,126.8891677,37.58015325,14125237.53,4520284.152
health,약국,약국,오즈약국,"서울특별시 마포구 토정로31길 24, 상가동 B117호 (용강동, e편한세상마포3차아파트)",,126.9438318,37.54244837,14131322.71,4514989.236
health,약국,약국,온누리미소약국,"서울특별시 마포구 월드컵로 29, 지하2층 (합정동, JH빌딩)",,126.9121,37.55205491,14127790.35,4516338.033
health,약국,약국,온누리약국,서울특별시 마포구 월드컵북로 126,,126.9130376,37.56421526,14127894.72,4518045.645
health,약국,약국,올리브약국,"서울특별시 마포구 신촌로 88, 1층 (노고산동)",,126.9353611,37.55536054,14130379.76,4516802.197
health,약국,약국,옵티마상원약국,"서울특별시 마포구 월드컵로 75, 1층 (망원동)",,126.9101537,37.5556322,14127573.69,4516840.344
health,약국,약국,옵티마유한약국,"서울특별시 마포구 월드컵북로 236, 1층 (중동)",,126.9034282,37.57030016,14126825.01,4518900.219
health,약국,약국,용약국,"서울특별시 마포구 신촌로 102-1, (노고산동)",,126.9373661,37.55460461,14130602.95,4516696.051
health,약국,약국,우대약국,"서울특별시 마포구 만리재로 27, 1층 (신공덕동)",,126.95428,37.54473743,14132485.8,4515310.614
health,약국,약국,우리들약국,"서울특별시 마포구 동교로 203, (동교동)",,126.9230867,37.55838216,14129013.38,4517226.501
health,약국,약국,우리약국,"서울특별시 마포구 숭문길 215, (대흥동)",,126.9464414,37.55600383,14131613.22,4516892.528
health,약국,약국,우리이약국,"서울특별시 마포구 백범로 8, 우정마샹스 오피스텔 비110호 (노고산동)",,126.9367317,37.55400394,14130532.33,4516611.707
health,약국,약국,우정옵티마약국,"서울특별시 마포구 백범로 4, 1층 (노고산동)",,126.9367842,37.55432779,14130538.18,4516657.181
health,약국,약국,원약국,"서울특별시 마포구 월드컵북로 396, B1070호 (상암동, 누리꿈스퀘어)",,126.8903226,37.57944191,14125366.1,4520184.234
health,약국,약국,원이약국,"서울특별시 마포구 와우산로 94, 제2기숙사 지하1층 B110호 (상수동)",,126.9249916,37.5525179,14129225.44,4516403.044
health,약국,약국,월드약국,"서울특별시 마포구 월드컵북로 502, 월드컵파크 프라자 210호 (상암동)",,126.879871,37.58504618,14124202.64,4520971.466
health,약국,약국,유림약국,"서울특별시 마포구 신촌로 120, 1층(노고산동)",,126.9391683,37.55539303,14130803.57,4516806.759
health,약국,약국,유명온누리약국,"서울특별시 마포구 만리재옛길 101-1, 삼성래미안공덕2차 상가2동 102호 (아현동)",,126.961529,37.55144831,14133292.76,4516252.86
health,약국,약국,유진온누리약국,서울특별시 마포구 도화4길 73,,126.9514787,37.53901727,14132173.96,4514507.539
health,약국,약국,은혜약국,"서울특별시 마포구 숭문길 221, 1층 (대흥동)",,126.946428,37.55624403,14131611.73,4516926.257
health,약국,약국,이지약국,"서울특별시 마포구 양화로 152, 1층 (동교동, 대화빌딩)",,126.9228923,37.55582501,14128991.75,4516867.419
health,약국,약국,이화메세나약국,"서울특별시 마포구 양화로 45, B105호 (서교동, 메세나폴리스몰)",,126.9139521,37.55150125,14127996.52,4516260.293
health,약국,약국,이화바이오약국,"서울특별시 마포구 양화로 156, LG팰리스빌딩 306-1호 (동교동)",,126.9234466,37.55611306,14129053.45,4516907.867
health,약국,약국,이화약국,"서울특별시 마포구 월드컵로 126, 1층 (성산동)",,126.9072471,37.55954749,14127250.13,4517390.142
health,약국,약국,이화키즈팜약국,"서울특별시 마포구 마포대로 195, 4단지상가동 219호 (아현동, 마포래미안푸르지오)",,126.9535737,37.55395658,14132407.17,4516605.057
health,약국,약국,인혜약국,"서울특별시 마포구 만리재로 15, 310,311호(공덕동,제일빌딩)",,126.9527683,37.54458547,14132317.52,4515289.279
health,약국,약국,인화약국,서울특별시 마포구 토정로 219,,126.9354653,37.54494154,14130391.37,4515339.27
health,약국,약국,일출약국,"서울특별시 마포구 독막로 85, 1층 (상수동)",,126.9227612,37.5479339,14128977.14,4515759.405
health,약국,약국,일층약국,"서울특별시 마포구 신촌로 266, 1층 (아현동)",,126.9551235,37.55712828,14132579.7,4517050.426
health,약국,약국,자연약국,"서울특별시 마포구 마포대로 195, 4단지상가동 205호 (아현동, 마포래미안푸르지오)",,126.9543024,37.55243197,14132488.3,4516390.978
health,약국,약국,자이약국,"서울특별시 마포구 대흥로 183, 신촌그랑자이 상가 1동 103호 (대흥동)",,126.9456604,37.55583525,14131526.28,4516868.857
health,약국,약국,정성약국,"서울특별시 마포구 만리재로 133, 3층(아현동,계룡빌딩)",,126.9620639,37.55172743,14133352.31,4516292.052
health,약국,약국,정아약국,"서울특별시 마포구 독막로 43, 1층 (합정동)",,126.9181791,37.54815255,14128467.07,4515790.105
health,약국,약국,정약국,"서울특별시 마포구 마포대로 68, 1층 112호 (도화동, 마포아크로타워)",,126.9489594,37.54133308,14131893.52,4514832.657
health,약국,약국,제민약국,서울특별시 마포구 삼개로 24,,126.947293,37.53798469,14131708.01,4514362.577
health,약국,약국,제일약국,서울특별시 마포구 포은로 68  (망원동),,126.9062829,37.55334407,14127142.79,4516519.05
health,약국,약국,종오약국,"서울특별시 마포구 만리재로 130, 1층 (공덕동)",,126.9620223,37.55097563,14133347.67,4516186.49
health,약국,약국,준약국,서울특별시 마포구 월드컵북로 167,,126.909797,37.56701666,14127533.98,4518439.071
health,약국,약국,중원약국,"서울특별시 마포구 월드컵북로 190, (성산동)",,126.9078927,37.56837775,14127321.99,4518630.225
health,약국,약국,즐거운약국,서울특별시 마포구 큰우물로 53,,126.9446466,37.54225415,14131413.42,4514961.969
health,약국,약국,지선약국,"서울특별시 마포구 월드컵북로 185, (성산동)",,126.907883,37.56794256,14127320.92,4518569.106
health,약국,약국,진약국,"서울특별시 마포구 토정로 222, 203호 (신수동, 한국출판협동조합)",,126.9352969,37.5444979,14130372.62,4515276.985
health,약국,약국,참마음약국,"서울특별시 마포구 양화로 73, (서교동)",,126.915962,37.55144504,14128220.26,4516252.4
health,약국,약국,참사랑이화약국,"서울특별시 마포구 연남로 42, 상가B동 117호 (연남동, 코오롱하늘채아파트)",,126.9215448,37.5630867,14128841.73,4517887.156
health,약국,약국,참약국,서울특별시 마포구 와우산로 149 1층,,126.9297066,37.55460391,14129750.3,4516695.953
health,약국,약국,참조은약국,"서울특별시 마포구 마포대로 92, 1층 (도화동, 효성 해링턴 스퀘어)",,126.9513346,37.54284416,14132157.92,4515044.803
health,약국,약국,천사약국,"서울특별시 마포구 양화로 48, 1층 (합정동)",,126.9143618,37.54942926,14128042.13,4515969.364
health,약국,약국,청심약국,"서울특별시 마포구 희우정로 42-9, 101호 (합정동)",,126.9069406,37.55115356,14127216.01,4516211.473
health,약국,약국,청춘약국,"서울특별시 마포구 마포대로 25, 103호 (마포동, 신한디엠빌딩)",,126.944833,37.53937786,14131434.17,4514558.161
health,약국,약국,최국희약국,서울특별시 마포구 독막로 63,,126.920539,37.54798841,14128729.77,4515767.059
health,약국,약국,태평양약국,"서울특별시 마포구 홍익로 1, 1층 (서교동)",,126.9239683,37.55284881,14129111.52,4516449.508
health,약국,약국,토정약국,"서울특별시 마포구 토정로32길 13, 105호(토정동,삼성상가)",,126.9410261,37.54010403,14131010.39,4514660.108
health,약국,약국,파마트엘지약국,"서울특별시 마포구 양화로 156, 116호(동교동,엘지팰리스빌딩)",,126.9234444,37.55611729,14129053.2,4516908.461
health,약국,약국,팰리스약국,서울특별시 마포구 마포대로 143 (공덕동),,126.9531433,37.54746567,14132359.27,4515693.664
health,약국,약국,평화약국,"서울특별시 마포구 양화로 64, 서교제일빌딩 2층 202호 (서교동)",,126.9158048,37.55030967,14128202.76,4516092.982
health,약국,약국,포도약국,"서울특별시 마포구 마포대로 44, 진도빌딩 1층 (도화동)",,126.9470983,37.53997301,14131686.34,4514641.715
health,약국,약국,푸른약국,"서울특별시 마포구 마포대로 190, 1층 (공덕동)",,126.9557926,37.55091886,14132654.19,4516178.519
health,약국,약국,프라자약국,"서울특별시 마포구 신촌로 238, 1층 (아현동)",,126.9521449,37.55691808,14132248.12,4517020.909
health,약국,약국,피크약국,"서울특별시 마포구 양화로 61, 두암빌딩 1층 (서교동)",,126.9150709,37.5508292,14128121.07,4516165.929
health,약국,약국,하늘약국,"서울특별시 마포구 독막로 2, 2층 (합정동)",,126.9136175,37.54846999,14127959.27,4515834.676
health,약국,약국,하임온누리약국,"서울특별시 마포구 도화길 43, 108호 (도화동, 나눔빌딩)",,126.9502535,37.54178774,14132037.58,4514896.487
health,약국,약국,한마음약국,"서울특별시 마포구 마포대로24길 4, 공덕자이아파트 상가 상가1동 105호 (아현동)",,126.9578957,37.55415241,14132888.3,4516632.554
health,약국,약국,한사랑약국,"서울특별시 마포구 망원로 78, 1층 (망원동)",,126.9055296,37.55730444,14127058.94,4517075.163
health,약국,약국,한우리약국,"서울특별시 마포구 망원로 73, 1층 (망원동)",,126.9050178,37.55752748,14127001.96,4517106.482
health,약국,약국,한유약국,"서울특별시 마포구 백범로 96, (대흥동)",,126.9420477,37.54764048,14131124.11,4515718.209
health,약국,약국,합정365약국,"서울특별시 마포구 독막로 14, 1층 (합정동)",,126.914924,37.54842874,14128104.72,4515828.885
health,약국,약국,합정녹십자약국,"서울특별시 마포구 독막로 22, 청명빌딩 1층 (합정동)",,126.9157937,37.54823664,14128201.53,4515801.913
health,약국,약국,합정동산약국,"서울특별시 마포구 양화로 45, C-17호 (서교동, 홈플러스합정점)",,126.9139502,37.5515008,14127996.32,4516260.23
health,약국,약국,합정파란문약국,"서울특별시 마포구 월드컵로1길 14, 206호 (합정동, 마포 한강 푸르지오)",,126.9120613,37.5500498,14127786.03,4516056.493
health,약국,약국,해오름약국,"서울특별시 마포구 대흥로 34, (용강동)",,126.9385655,37.54381849,14130736.47,4515181.596
health,약국,약국,햇빛약국,"서울특별시 마포구 마포대로 68, 408-2호 (도화동, 마포아크로타워)",,126.9489607,37.54133353,14131893.66,4514832.72
health,약국,약국,행복약국,"서울특별시 마포구 연희로 5, 지하1층 (동교동)",,126.9262616,37.55922933,14129366.81,4517345.464
health,약국,약국,행복한약국,"서울특별시 마포구 신촌로 270, 308호 (아현동, 수창빌딩)",,126.9557279,37.55708166,14132646.98,4517043.879
health,약국,약국,허브약국,"서울특별시 마포구 마포대로 73, 104호(도화동,SK허브그린)",,126.9489632,37.54239265,14131893.94,4514981.414
health,약국,약국,현정약국,"서울특별시 마포구 연희로 37, (연남동)",,126.9270963,37.56207699,14129459.73,4517745.36
health,약국,약국,호산나약국,서울특별시 마포구 창전로 60,,126.9328692,37.54774034,14130102.37,4515732.229
health,약국,약국,호정약국,"서울특별시 마포구 효창원로 248-3, 1층 (공덕동)",,126.9633994,37.54898309,14133500.97,4515906.719
health,약국,약국,홍대365약국,"서울특별시 마포구 와우산로27길 43, 1층 (서교동)",,126.9261302,37.55470264,14129352.19,4516709.816
health,약국,약국,홍대수약국,"서울특별시 마포구 홍익로3길 11, 1층 (서교동)",,126.9221384,37.55381349,14128907.82,4516584.964
health,약국,약국,홍대참신한약국,"서울특별시 마포구 어울마당로 62, 1층 (서교동)",,126.9214294,37.55060078,14128828.89,4516133.857
health,약국,약국,효성약국,"서울특별시 마포구 성미산로 91, (성산동)",,126.917599,37.56120579,14128402.49,4517623.016
health,약국,약국,망원시장약국,"서울특별시 마포구 월드컵로13길 56, 1층 (망원동)",,126.9070506,37.55537635,14127228.25,4516804.418
health,약국,약국,마프자서울약국,"서울특별시 마포구 대흥로24길 24, 상가A동 206호 (염리동)",,126.9476615,37.55397398,14131749.04,4516607.499
health,약국,약국,봄약국,"서울특별시 마포구 백범로31길 7, 상가2동 203호 (공덕동, 공덕SK리더스뷰)",,126.9487024,37.54526277,14131864.91,4515384.371
health,약국,약국,소마약국,"서울특별시 마포구 대흥로 57, 1층 (대흥동)",,126.9397894,37.54578727,14130872.71,4515458.011
health,약국,약국,메디팜상암약국,"서울특별시 마포구 상암산로1길 73, 월드프라자 103호 (상암동)",,126.8832049,37.58016326,14124573.76,4520285.559
health,약국,약국,튼튼약국,"서울특별시 마포구 대흥로24길 24, A동 B2층 203호 (염리동)",,126.9476615,37.55397398,14131749.04,4516607.499
health,약국,약국,해맑은약국,"서울특별시 마포구 마포대로 115-12, 공덕삼성아파트 상가동 211호 (공덕동)",,126.9511517,37.54569124,14132137.56,4515444.529
health,약국,약국,마포온누리약국,"서울특별시 마포구 큰우물로 76, 고려빌딩 101호 (도화동)",,126.9459462,37.54080502,14131558.09,4514758.52
health,약국,약국,스마일약국,"서울특별시 마포구 백범로37길 26, 1층 (신공덕동)",,126.9549247,37.54424024,14132557.57,4515240.809
health,약국,약국,공덕제일약국,"서울특별시 마포구 만리재로 15, 제일빌딩 1층 15호 (공덕동)",,126.9527677,37.54458493,14132317.46,4515289.203
health,약국,약국,롱약국,"서울특별시 마포구 양화로 지하 55, 합정역 B1  238-105호 (서교동)",,126.9146382,37.55011521,14128072.9,4516065.677
health,약국,약국,서교약국,"서울특별시 마포구 월드컵로 72, 지1층 (서교동)",,126.9108206,37.55565622,14127647.93,4516843.718
health,약국,약국,홍익약국,"서울특별시 마포구 양화로18길 7, 1층 (동교동)",,126.9246109,37.55686002,14129183.05,4517012.755
health,약국,약국,바다약국,"서울특별시 마포구 월드컵북로 69, 1층 (성산동)",,126.9163426,37.55993081,14128262.63,4517443.972
health,약국,약국,홍대어울림약국,"서울특별시 마포구 어울마당로 128, 1층 (서교동)",,126.9242955,37.5557196,14129147.94,4516852.617
health,약국,약국,고래약국,"서울특별시 마포구 신촌로 지하 90, 신촌역 B1 240-107호 (노고산동)",,126.9361192,37.55544179,14130464.15,4516813.606
convi,편의점,편의점,GS25,서울특별시 마포구 도화4길 73,서울특별시 마포구 도화동 353,,,14132133.22,4514464.077
convi,편의점,편의점,CU,서울특별시 마포구 마포대로 195,서울특별시 마포구 아현동 774,,,14132484.86,4516379.534
convi,편의점,편의점,CU,서울특별시 마포구 숭문길 214,서울특별시 마포구 염리동 9-125,,,14131632.65,4516879.859
convi,편의점,편의점,CU,서울특별시 마포구 매봉산로2길 1,서울특별시 마포구 상암동 2-222,,,14125840.62,4520128.488
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 대흥로30길 14,서울특별시 마포구 염리동 9-122,,,14131661.09,4516928.259
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 마포대로 109,서울특별시 마포구 공덕동 467,,,14132105.6,4515363.19
convi,편의점,편의점,CU,서울특별시 마포구 백범로 178,서울특별시 마포구 공덕동 461,,,14132015.58,4515188.869
convi,편의점,편의점,세븐일레븐마포연남중앙점,서울특별시 마포구 동교로 232,서울특별시 마포구 연남동 259-10,,,14129123.18,4517630.731
convi,편의점,편의점,GS25,서울특별시 마포구 양화로21길 21,서울특별시 마포구 동교동 154-1,,,14129208.57,4517324.241
convi,편의점,편의점,위드미이대역서희점,서울특별시 마포구 신촌로 160,서울특별시 마포구 대흥동 12-41,,,14131271.62,4516942.848
convi,편의점,편의점,세븐일레븐상암DMC빌점,서울특별시 마포구 월드컵북로60길 13,서울특별시 마포구 상암동 1584,,,14124746.39,4520579.995
convi,편의점,편의점,GS25,서울특별시 마포구 방울내로9안길 1,서울특별시 마포구 망원동 470-3,,,14126758.56,4517705.769
convi,편의점,편의점,마포대우,서울특별시 마포구 월드컵로 204,서울특별시 마포구 성산동 591-1,,,14126678.34,4518210.976
convi,편의점,편의점,CU,서울특별시 마포구 서강로3길 5,서울특별시 마포구 창전동 104-2,,,14129946.2,4515939.688
convi,편의점,편의점,GS25,서울특별시 마포구 월드컵로 110,서울특별시 마포구 성산동 252-3,,,14127368.93,4517224.497
convi,편의점,편의점,지에스월드컵경기장역,서울특별시 마포구 월드컵로 240,서울특별시 마포구 성산동 515,,,14126138.08,4518615.885
convi,편의점,편의점,세븐일레븐망원본점,서울특별시 마포구 방울내로 65,서울특별시 마포구 망원동 436-18,,,14126724.98,4517451.045
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 창전로 64,서울특별시 마포구 신수동 105-86,,,14130104.26,4515777.025
convi,편의점,편의점,미니스톱,서울특별시 마포구 와우산로 94,서울특별시 마포구 상수동 72-1,,,14129217.67,4516414.637
convi,편의점,편의점,CU,서울특별시 마포구 월드컵북로 118,서울특별시 마포구 성산동 52-17,,,14127944.93,4517972.681
convi,편의점,편의점,미니스톱,서울특별시 마포구 희우정로20길 54,서울특별시 마포구 망원동 409-41,,,14126812.27,4516878.899
convi,편의점,편의점,CU,서울특별시 마포구 연남로 10,서울특별시 마포구 연남동 373-9,,,14129044.68,4517553.908
convi,편의점,편의점,CU,서울특별시 마포구 신촌로 170,서울특별시 마포구 대흥동 12-27,,,14131381.26,4516940.29
convi,편의점,편의점,GS25,서울특별시 마포구 백범로 84,서울특별시 마포구 대흥동 316-1,,,14130968.18,4515802.018
convi,편의점,편의점,GS25,서울특별시 마포구 월드컵로 126,서울특별시 마포구 성산동 260-39,,,14127249.85,4517388.86
convi,편의점,편의점,세븐일레븐상암누리꿈스퀘어점,서울특별시 마포구 월드컵북로 396,서울특별시 마포구 상암동 1605,,,14125309.3,4520190.54
convi,편의점,편의점,GS25,서울특별시 마포구 광성로6안길 18,서울특별시 마포구 신수동 89-93,,,14130641.2,4515864.099
convi,편의점,편의점,GS25마포하이엘점,서울특별시 마포구 마포대로 173,서울특별시 마포구 공덕동 463,,,14132503.8,4516034.355
convi,편의점,편의점,CU,서울특별시 마포구 만리재로 45,서울특별시 마포구 신공덕동 12-6,,,14132629.02,4515419.645
convi,편의점,편의점,GS25,서울특별시 마포구 신수로 28,서울특별시 마포구 현석동 47,,,14130266.86,4515210.857
convi,편의점,편의점,LoGin편의점,서울특별시 마포구 월드컵북로44길 78,서울특별시 마포구 상암동 12-10,,,14125738.19,4519942.497
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 성암로 301,서울특별시 마포구 상암동 1595,,,14125132.99,4520607.379
convi,편의점,편의점,GS25,서울특별시 마포구 성지길 36,서울특별시 마포구 합정동 375-11,,,14127887.27,4515649.045
convi,편의점,편의점,CU,서울특별시 마포구 만리재옛길 21,서울특별시 마포구 공덕동 242-89,,,14132596.73,4515491.394
convi,편의점,편의점,CU마포애오개점,서울특별시 마포구 마포대로16길 4,서울특별시 마포구 공덕동 105-97,,,14132671,4516180.449
convi,편의점,편의점,GS25,서울특별시 마포구 마포대로8길 9,서울특별시 마포구 공덕동 249-12,,,14132445.9,4515574.471
convi,편의점,편의점,GS25,서울특별시 마포구 백범로1길 84,서울특별시 마포구 노고산동 19-1,,,14131024.22,4516870.464
convi,편의점,편의점,CU,서울특별시 마포구 잔다리로 96,서울특별시 마포구 서교동 459-1,,,14128150.48,4516861.597
convi,편의점,편의점,FOODFOCUS,서울특별시 마포구 매봉산로 31,서울특별시 마포구 상암동 1648,,,14125325.62,4519660.447
convi,편의점,편의점,GS25상수사랑점,서울특별시 마포구 독막로18길 5,서울특별시 마포구 상수동 396,,,14129145.25,4515693.938
convi,편의점,편의점,CU,서울특별시 마포구 월드컵북로 481,서울특별시 마포구 상암동 1748,,,14124313.5,4520735.567
convi,편의점,편의점,GS25자판기공덕삼성점,서울특별시 마포구 마포대로 115-8,서울특별시 마포구 공덕동 371,,,14132076.65,4515474.192
convi,편의점,편의점,CU,서울특별시 마포구 성암로 267,서울특별시 마포구 상암동 1603,,,14125437.69,4520418.614
convi,편의점,편의점,굿타임24홍대플러스점,서울특별시 마포구 잔다리로6길 39,서울특별시 마포구 서교동 369-5,,,14128821.09,4516391.097
convi,편의점,편의점,GS25대흥사랑점,서울특별시 마포구 큰우물로 18,서울특별시 마포구 대흥동 778-1,,,14131026.02,4515249.832
convi,편의점,편의점,지에스25상암아이티타워,서울특별시 마포구 월드컵북로 434,서울특별시 마포구 상암동 1590,,,14124888.62,4520489.295
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 망원로6길 49,서울특별시 마포구 망원동 404-7,,,14126880.91,4516717.754
convi,편의점,편의점,GS25,서울특별시 마포구 희우정로 21,서울특별시 마포구 합정동 398-15,,,14127344.62,4515948.886
convi,편의점,편의점,GS25,서울특별시 마포구 모래내로3길 4,서울특별시 마포구 성산동 597,,,14127088.98,4518114.554
convi,편의점,편의점,GS25공덕대우점,서울특별시 마포구 백범로 199,서울특별시 마포구 신공덕동 167,,,14132331.11,4515134.211
convi,편의점,편의점,비지에프리테일신촌아이비점,서울특별시 마포구 서강로 136,서울특별시 마포구 노고산동 106-5,,,14130426.12,4516615.696
convi,편의점,편의점,씨유홍대한벗,서울특별시 마포구 와우산로23길 14,서울특별시 마포구 서교동 342-12,,,14129169.26,4516572.23
convi,편의점,편의점,세븐일레븐홍대중앙점,서울특별시 마포구 어울마당로 130,서울특별시 마포구 서교동 347-21,,,14129170.97,4516864.516
convi,편의점,편의점,GS25,서울특별시 마포구 희우정로 19,서울특별시 마포구 합정동 398-16,,,14127361.17,4515933.898
convi,편의점,편의점,GS25,서울특별시 마포구 마포대로 167,서울특별시 마포구 공덕동 469,,,14132405.87,4516004.162
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 월드컵로 240,서울특별시 마포구 성산동 515,,,14126138.08,4518615.885
convi,편의점,편의점,GS25홍대블루점,서울특별시 마포구 와우산로 1,서울특별시 마포구 상수동 395,,,14128933.5,4515262.642
